Name,TaxID,Lineage,Count,Proportion_All(%),Proportion_Classified(%)
Acetivibrio thermocellus,1515,cellular organisms;Bacillota;Clostridia;Acetivibrionales;Acetivibrionaceae;Acetivibrio,49,0.00299744,0.0238942
Hyphomicrobium nitrativorans,1427356,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium,312,0.0190857,0.152142
Hyphomonas neptunium,81032,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;Hyphomonas,173,0.0105828,0.084361
Hyphomonas sp. Mor2,1906738,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;Hyphomonas,72,0.00440439,0.0351098
Idiomarina loihiensis,135577,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina,13,0.000795238,0.00633927
Ignicoccus hospitalis,160233,cellular organisms;Thermoproteota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Ignicoccus,2,0.000122344,0.000975272
Ignicoccus islandicus,54259,cellular organisms;Thermoproteota;Thermoprotei;Desulfurococcales;Desulfurococcaceae;Ignicoccus,32,0.00195751,0.0156044
Ilumatobacter coccineus,467094,cellular organisms;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Ilumatobacteraceae;Ilumatobacter,1023,0.0625791,0.498852
Ilyobacter polytropus,167642,cellular organisms;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Ilyobacter,728,0.0445333,0.354999
Isoalcanivorax pacificus,1306787,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Isoalcanivorax,7,0.000428205,0.00341345
Jannaschia sp. CCS1,290400,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Jannaschia,100,0.00611721,0.0487636
Kangiella geojedonensis,914150,cellular organisms;Pseudomonadota;Gammaproteobacteria;Kangiellales;Kangiellaceae;Kangiella,345,0.0211044,0.168234
Kangiella koreensis,261964,cellular organisms;Pseudomonadota;Gammaproteobacteria;Kangiellales;Kangiellaceae;Kangiella,98,0.00599487,0.0477883
Kangiella sediminilitoris,1144748,cellular organisms;Pseudomonadota;Gammaproteobacteria;Kangiellales;Kangiellaceae;Kangiella,6,0.000367033,0.00292582
Kosmotoga olearia,651457,cellular organisms;Thermotogota;Thermotogae;Kosmotogales;Kosmotogaceae;Kosmotoga,28,0.00171282,0.0136538
Kosmotoga pacifica,1330330,cellular organisms;Thermotogota;Thermotogae;Kosmotogales;Kosmotogaceae;Kosmotoga,1,6.11721e-05,0.000487636
Kytococcus sedentarius,1276,cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Kytococcaceae;Kytococcus,7,0.000428205,0.00341345
Lacimicrobium alkaliphilum,1526571,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Lacimicrobium,10,0.000611721,0.00487636
Lacinutrix sp. 5H-3-7-4,983544,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lacinutrix,187,0.0114392,0.0911879
Lactococcus garvieae,1363,cellular organisms;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus,63,0.00385385,0.0307211
Leisingera methylohalidivorans,133924,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Leisingera,76,0.00464908,0.0370603
Leuconostoc lactis,1246,cellular organisms;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc,41,0.00250806,0.0199931
Luteimonas sp. JM171,1896164,cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Luteimonas,8,0.000489377,0.00390109
Magnetococcus marinus,1124597,cellular organisms;Pseudomonadota;Magnetococcia;Magnetococcales;Magnetococcaceae;Magnetococcus,188,0.0115004,0.0916756
Magnetospira sp. QH-2,1288970,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Magnetospira,1123,0.0686963,0.547615
Maribacter sp. 1_2014MBL_MicDiv,1644130,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Maribacter,583,0.0356634,0.284292
Maribacter sp. HTCC2170,313603,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Maribacter,87,0.00532198,0.0424243
Maribacter sp. MAR_2009_60,1250153,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Maribacter,753,0.0460626,0.36719
Maricaulis maris,74318,cellular organisms;Pseudomonadota;Alphaproteobacteria;Maricaulales;Maricaulaceae;Maricaulis,30,0.00183516,0.0146291
Maridesulfovibrio hydrothermalis,191026,cellular organisms;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio,792,0.0484483,0.386208
Maridesulfovibrio salexigens,880,cellular organisms;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio,17,0.00103993,0.00828981
Marinithermus hydrothermalis,186192,cellular organisms;Deinococcota;Deinococci;Thermales;Thermaceae;Marinithermus,46,0.00281392,0.0224313
Marinitoga piezophila,149715,cellular organisms;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Marinitoga,71,0.00434322,0.0346222
Marinitoga sp. 1137,1545835,cellular organisms;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Marinitoga,78,0.00477143,0.0380356
Marinobacter adhaerens,1033846,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,70,0.00428205,0.0341345
Marinobacter nauticus,2743,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,571,0.0349293,0.27844
Marinobacter psychrophilus,330734,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,311,0.0190245,0.151655
Marinobacter salarius,1420917,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,359,0.0219608,0.175061
Marinobacter salinus,1874317,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,50,0.00305861,0.0243818
Marinobacter similis,1420916,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,407,0.0248971,0.198468
Marinobacter sp. BSs20148,490759,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,327,0.0200033,0.159457
Marinobacter sp. CP1,1671721,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,153,0.00935934,0.0746083
Marinobacterium aestuarii,1821621,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium,183,0.0111945,0.0892374
Marinomonas mediterranea,119864,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas,548,0.0335223,0.267225
Marinomonas posidonica,936476,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas,1728,0.105705,0.842635
Marinomonas sp. MWYL1,400668,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas,108,0.00660659,0.0526647
Marinovum algicola,42444,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Marinovum,52,0.00318095,0.0253571
Marivirga tractuosa,1006,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Marivirgaceae;Marivirga,307,0.0187798,0.149704
Marivivens sp. JLT3646,1920883,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Marivivens,7,0.000428205,0.00341345
Methanocaldococcus bathoardescens,1301915,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,6,0.000367033,0.00292582
Methanocaldococcus fervens,83171,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,5,0.000305861,0.00243818
Methanocaldococcus infernus,67760,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,1,6.11721e-05,0.000487636
Methanocaldococcus jannaschii,2190,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,6,0.000367033,0.00292582
Methanocaldococcus sp. FS406-22,644281,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,48,0.00293626,0.0234065
Methanocaldococcus vulcanius,73913,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,202,0.0123568,0.0985025
Methanococcoides methylutens,2226,cellular organisms;Methanobacteriota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanococcoides,2,0.000122344,0.000975272
Methanococcus aeolicus,42879,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus,3,0.000183516,0.00146291
Methanococcus maripaludis,39152,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus,306,0.0187187,0.149217
Methanococcus vannielii,2187,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus,22,0.00134579,0.010728
Methanococcus voltae,2188,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus,60,0.00367033,0.0292582
Methanoculleus marisnigri,2198,cellular organisms;Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus,30,0.00183516,0.0146291
Methanohalobium evestigatum,2322,cellular organisms;Methanobacteriota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanohalobium,26,0.00159048,0.0126785
Methanohalophilus halophilus,2177,cellular organisms;Methanobacteriota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanohalophilus,1,6.11721e-05,0.000487636
Methanolacinia petrolearia,54120,cellular organisms;Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanolacinia,92,0.00562784,0.0448625
Methanopyrus kandleri,2320,cellular organisms;Methanobacteriota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus,2,0.000122344,0.000975272
Methanosarcina acetivorans,2214,cellular organisms;Methanobacteriota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina,73,0.00446557,0.0355974
Methanosarcina siciliae,38027,cellular organisms;Methanobacteriota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina,1208,0.0738959,0.589064
Methanosarcina sp. MTP4,1434100,cellular organisms;Methanobacteriota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina,138,0.00844176,0.0672938
Methanosarcina sp. WH1,1434102,cellular organisms;Methanobacteriota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina,8,0.000489377,0.00390109
Methanothermococcus okinawensis,155863,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanothermococcus,82,0.00501612,0.0399862
Methanotorris igneus,2189,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanotorris,3,0.000183516,0.00146291
Methyloceanibacter caenitepidi,1384459,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloceanibacter,743,0.0454509,0.362314
Methylomonas methanica,421,cellular organisms;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas,734,0.0449004,0.357925
Methylophaga frappieri,754477,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga,26,0.00159048,0.0126785
Methylophaga nitratireducenticrescens,754476,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga,36,0.0022022,0.0175549
Methylophilales bacterium MBRS-H7,1623450,cellular organisms;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;;,12,0.000734066,0.00585163
Methylophilales bacterium MBRSF5,1623448,cellular organisms;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;;,74,0.00452674,0.0360851
Methylophilales bacterium MBRSG12,1623449,cellular organisms;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;;,19,0.00116227,0.00926508
Microbacterium sp. LKL04,912630,cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium,10,0.000611721,0.00487636
Micromonospora krabiensis,307121,cellular organisms;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora,82,0.00501612,0.0399862
Micromonospora maris,1003110,cellular organisms;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora,22,0.00134579,0.010728
Moorena producens,1155739,cellular organisms;Cyanobacteriota;Cyanophyceae;Coleofasciculales;Coleofasciculaceae;Moorena,720,0.0440439,0.351098
Moritella viscosa,80854,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Moritellaceae;Moritella,1848,0.113046,0.901151
Mycobacteroides chelonae,1774,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacteroides,3,0.000183516,0.00146291
Mycolicibacterium chubuense,1800,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium,4,0.000244689,0.00195054
Mycolicibacterium rhodesiae,36814,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium,2,0.000122344,0.000975272
Myroides profundi,480520,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides,5,0.000305861,0.00243818
Nanoarchaeum equitans,160232,cellular organisms;Nanobdellota;Candidatus Nanoarchaeia;Nanoarchaeales;Nanoarchaeaceae;Nanoarchaeum,36,0.0022022,0.0175549
Nanohaloarchaea archaeon SG9,1737403,cellular organisms;Methanobacteriota;Candidatus Nanohaloarchaea;;;,13,0.000795238,0.00633927
Nautilia profundicola,244787,cellular organisms;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nautiliaceae;Nautilia,28,0.00171282,0.0136538
Neorickettsia helminthoeca,33994,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Neorickettsia,11,0.000672894,0.005364
Nitratifractor salsuginis,269261,cellular organisms;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurovaceae;Nitratifractor,59,0.00360916,0.0287705
Nitratiruptor sp. SB155-2,387092,cellular organisms;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nitratiruptoraceae;Nitratiruptor,4,0.000244689,0.00195054
Nitrosococcus halophilus,133539,cellular organisms;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus,5589,0.341891,2.7254
Nitrosococcus oceani,1229,cellular organisms;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus,220,0.0134579,0.10728
Nitrosopumilus adriaticus,1580092,cellular organisms;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus,20,0.00122344,0.00975272
Nitrosopumilus maritimus,338192,cellular organisms;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus,24,0.00146813,0.0117033
Nitrosopumilus piranensis,1582439,cellular organisms;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus,52,0.00318095,0.0253571
Nocardia seriolae,37332,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia,4,0.000244689,0.00195054
Nocardiopsis dassonvillei,2014,cellular organisms;Actinomycetota;Actinomycetes;Streptosporangiales;Nocardiopsidaceae;Nocardiopsis,12,0.000734066,0.00585163
Nodularia spumigena,70799,cellular organisms;Cyanobacteriota;Cyanophyceae;Nostocales;Nodulariaceae;Nodularia,8,0.000489377,0.00390109
Nonlabens dokdonensis,328515,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens,1192,0.0729172,0.581262
Nonlabens marinus,930802,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens,39,0.00238571,0.0190178
Nonlabens sp. Hel1_33_55,1336802,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens,46,0.00281392,0.0224313
Nonlabens sp. MIC269,1476901,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens,1078,0.0659436,0.525672
Novosphingobium pentaromativorans,205844,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium,263,0.0160883,0.128248
Novosphingobium sp. PP1Y,702113,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium,698,0.0426982,0.34037
Oceanithermus profundus,187137,cellular organisms;Deinococcota;Deinococci;Thermales;Thermaceae;Oceanithermus,1,6.11721e-05,0.000487636
Oceanobacillus iheyensis,182710,cellular organisms;Bacillota;Bacilli;Bacillales;Bacillaceae;Oceanobacillus,8,0.000489377,0.00390109
Octadecabacter antarcticus,1217908,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter,1243,0.076037,0.606132
Octadecabacter arcticus,53946,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter,311,0.0190245,0.151655
Octadecabacter temperatus,1458307,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter,86,0.0052608,0.0419367
Oleispira antarctica,188908,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oleispira,459,0.028078,0.223825
Oscillibacter valericigenes,351091,cellular organisms;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter,196,0.0119897,0.0955767
Owenweeksia hongkongensis,253245,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Owenweeksiaceae;Owenweeksia,675,0.0412912,0.329154
Paenibacillus crassostreae,1763538,cellular organisms;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus,200,0.0122344,0.0975272
Paenibacillus durus,44251,cellular organisms;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus,8,0.000489377,0.00390109
Palaeococcus pacificus,971279,cellular organisms;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus,519,0.0317483,0.253083
Paraglaciecola psychrophila,326544,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola,415,0.0253864,0.202369
Paraglaciecola sp. T6c,3042615,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola,23,0.00140696,0.0112156
Paraoerskovia marina,545619,cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Paraoerskovia,126,0.00770769,0.0614421
Parasynechococcus marenigrum,2881428,cellular organisms;Cyanobacteriota;Cyanophyceae;Synechococcales;Prochlorococcaceae;Parasynechococcus,567,0.0346846,0.27649
Paraurantiacibacter namhicola,645517,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Paraurantiacibacter,149,0.00911465,0.0726578
Parvularcula bermudensis,208216,cellular organisms;Pseudomonadota;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula,32,0.00195751,0.0156044
Pelagerythrobacter marensis,543877,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Pelagerythrobacter,10,0.000611721,0.00487636
Pelagibacterium halotolerans,531813,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Pelagibacterium,48,0.00293626,0.0234065
Persephonella marina,309805,cellular organisms;Aquificota;Aquificia;Aquificales;Hydrogenothermaceae;Persephonella,33,0.00201868,0.016092
Phaeobacter gallaeciensis,60890,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Phaeobacter,389,0.023796,0.18969
Phaeobacter inhibens,221822,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Phaeobacter,117,0.00715714,0.0570534
Photobacterium gaetbulicola,1295392,cellular organisms;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium,129,0.00789121,0.062905
Photobacterium profundum,74109,cellular organisms;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium,117,0.00715714,0.0570534
Phycisphaera mikurensis,547188,cellular organisms;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Phycisphaera,1,6.11721e-05,0.000487636
Picosynechococcus sp. PCC 7002,32049,cellular organisms;Cyanobacteriota;Cyanophyceae;Chroococcales;Geminocystaceae;Picosynechococcus,1,6.11721e-05,0.000487636
Piscirickettsia salmonis,1238,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Piscirickettsia,7091,0.433772,3.45783
Planktomarina temperata,1284658,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Planktomarina,53,0.00324212,0.0258447
Planococcus antarcticus,161360,cellular organisms;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus,192,0.0117451,0.0936261
Planococcus donghaensis,414778,cellular organisms;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus,429,0.0262428,0.209196
Planococcus kocurii,1374,cellular organisms;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus,169,0.0103381,0.0824105
Planococcus maritimus,192421,cellular organisms;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus,246,0.0150483,0.119958
Planococcus plakortidis,1038856,cellular organisms;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus,303,0.0185352,0.147754
Polaribacter sp. Hel1_33_78,1336804,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter,13,0.000795238,0.00633927
Polaribacter sp. MED152,313598,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter,17,0.00103993,0.00828981
Polaribacter vadi,1774273,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter,7,0.000428205,0.00341345
Prochlorococcus marinus,1219,cellular organisms;Cyanobacteriota;Cyanophyceae;Synechococcales;Prochlorococcaceae;Prochlorococcus,703,0.043004,0.342808
Prochlorococcus sp. MIT 0604,1501268,cellular organisms;Cyanobacteriota;Cyanophyceae;Synechococcales;Prochlorococcaceae;Prochlorococcus,37,0.00226337,0.0180425
Prochlorococcus sp. MIT 0801,1501269,cellular organisms;Cyanobacteriota;Cyanophyceae;Synechococcales;Prochlorococcaceae;Prochlorococcus,35,0.00214103,0.0170673
Prosthecochloris sp. CIB 2401,1868325,cellular organisms;Chlorobiota;Chlorobiia;Chlorobiales;Chlorobiaceae;Prosthecochloris,1,6.11721e-05,0.000487636
Pseudalgibacter alginicilyticus,1736674,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Pseudalgibacter,648,0.0396395,0.315988
Pseudoalteromonas issachenkonii,152297,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,51,0.00311978,0.0248694
Pseudoalteromonas luteoviolacea,43657,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,13,0.000795238,0.00633927
Pseudoalteromonas phenolica,161398,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,126,0.00770769,0.0614421
Pseudoalteromonas piratica,1348114,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,76,0.00464908,0.0370603
Pseudoalteromonas rubra,43658,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,10,0.000611721,0.00487636
Pseudoalteromonas sp. SM9913,234831,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,49,0.00299744,0.0238942
Pseudoalteromonas translucida,166935,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,169,0.0103381,0.0824105
Pseudodesulfovibrio mercurii,641491,cellular organisms;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio,142,0.00868644,0.0692443
Pseudodesulfovibrio piezophilus,879567,cellular organisms;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio,861,0.0526692,0.419855
Pseudomonas pohangensis,364197,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,51,0.00311978,0.0248694
Pseudomonas sp. MT-1,150396,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,13,0.000795238,0.00633927
Pseudovibrio sp. FO-BEG1,911045,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pseudovibrio,97,0.0059337,0.0473007
Psychrobacter sp. AntiMn-1,1720344,cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter,310,0.0189634,0.151167
Psychrobacter sp. G,571800,cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter,99,0.00605604,0.048276
Psychrobacter sp. P11F6,1699621,cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter,544,0.0332776,0.265274
Psychrobacter sp. P11G3,1699623,cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter,1381,0.0844787,0.673425
Psychrobacter sp. PRwf-1,349106,cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter,66,0.00403736,0.032184
Psychroflexus torquis,57029,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Psychroflexus,66,0.00403736,0.032184
Psychromonas ingrahamii,357794,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas,265,0.0162106,0.129224
Psychromonas sp. CNPT3,314282,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas,703,0.043004,0.342808
Pusillimonas sp. T7-7,1007105,cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Pusillimonas,72,0.00440439,0.0351098
Pyrococcus abyssi,29292,cellular organisms;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus,21,0.00128462,0.0102404
