Name,TaxID,Lineage,Count,Proportion_All(%),Proportion_Classified(%)
Acetivibrio thermocellus,1515,cellular organisms;Bacillota;Clostridia;Acetivibrionales;Acetivibrionaceae;Acetivibrio,188,0.01,0.09
Lacinutrix sp. 5H-3-7-4,983544,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lacinutrix,297,0.02,0.15
Lactococcus garvieae,1363,cellular organisms;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus,101,0.01,0.05
Leisingera methylohalidivorans,133924,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Leisingera,74,0.00,0.04
Leuconostoc lactis,1246,cellular organisms;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc,1,0.00,0.00
Luteimonas sp. JM171,1896164,cellular organisms;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Luteimonas,51,0.00,0.03
Magnetococcus marinus,1124597,cellular organisms;Pseudomonadota;Magnetococcia;Magnetococcales;Magnetococcaceae;Magnetococcus,375,0.02,0.19
Magnetospira sp. QH-2,1288970,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Magnetospira,1058,0.07,0.53
Maribacter sp. 1_2014MBL_MicDiv,1644130,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Maribacter,385,0.02,0.19
Maribacter sp. HTCC2170,313603,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Maribacter,4,0.00,0.00
Maribacter sp. MAR_2009_60,1250153,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Maribacter,371,0.02,0.19
Maricaulis maris,74318,cellular organisms;Pseudomonadota;Alphaproteobacteria;Maricaulales;Maricaulaceae;Maricaulis,53,0.00,0.03
Maridesulfovibrio hydrothermalis,191026,cellular organisms;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio,1020,0.06,0.51
Maridesulfovibrio salexigens,880,cellular organisms;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Maridesulfovibrio,282,0.02,0.14
Marinithermus hydrothermalis,186192,cellular organisms;Deinococcota;Deinococci;Thermales;Thermaceae;Marinithermus,4,0.00,0.00
Marinitoga piezophila,149715,cellular organisms;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Marinitoga,115,0.01,0.06
Marinitoga sp. 1137,1545835,cellular organisms;Thermotogota;Thermotogae;Petrotogales;Petrotogaceae;Marinitoga,111,0.01,0.06
Marinobacter adhaerens,1033846,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,123,0.01,0.06
Marinobacter nauticus,2743,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,123,0.01,0.06
Marinobacter psychrophilus,330734,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,153,0.01,0.08
Marinobacter salarius,1420917,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,639,0.04,0.32
Marinobacter salinus,1874317,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,9,0.00,0.00
Marinobacter similis,1420916,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,62,0.00,0.03
Marinobacter sp. BSs20148,490759,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,227,0.01,0.11
Marinobacter sp. CP1,1671721,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter,60,0.00,0.03
Marinobacterium aestuarii,1821621,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium,148,0.01,0.07
Marinomonas mediterranea,119864,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas,1078,0.07,0.54
Marinomonas posidonica,936476,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas,1678,0.10,0.84
Marinomonas sp. MWYL1,400668,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas,309,0.02,0.16
Marinovum algicola,42444,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Marinovum,40,0.00,0.02
Marivirga tractuosa,1006,cellular organisms;Bacteroidota;Cytophagia;Cytophagales;Marivirgaceae;Marivirga,420,0.03,0.21
Marivivens sp. JLT3646,1920883,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Marivivens,5,0.00,0.00
Methanocaldococcus bathoardescens,1301915,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,5,0.00,0.00
Methanocaldococcus fervens,83171,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,1,0.00,0.00
Methanocaldococcus infernus,67760,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,3,0.00,0.00
Methanocaldococcus jannaschii,2190,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,30,0.00,0.02
Methanocaldococcus sp. FS406-22,644281,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,2,0.00,0.00
Methanocaldococcus vulcanius,73913,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanocaldococcus,125,0.01,0.06
Methanococcus aeolicus,42879,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus,1,0.00,0.00
Methanococcus maripaludis,39152,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus,44,0.00,0.02
Methanococcus vannielii,2187,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus,1,0.00,0.00
Methanococcus voltae,2188,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanococcus,123,0.01,0.06
Methanohalophilus halophilus,2177,cellular organisms;Methanobacteriota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanohalophilus,119,0.01,0.06
Methanopyrus kandleri,2320,cellular organisms;Methanobacteriota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus,1,0.00,0.00
Methanosarcina acetivorans,2214,cellular organisms;Methanobacteriota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina,129,0.01,0.06
Methanosarcina siciliae,38027,cellular organisms;Methanobacteriota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina,2570,0.16,1.29
Methanosarcina sp. MTP4,1434100,cellular organisms;Methanobacteriota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina,6,0.00,0.00
Methanosarcina sp. WH1,1434102,cellular organisms;Methanobacteriota;Methanomicrobia;Methanosarcinales;Methanosarcinaceae;Methanosarcina,20,0.00,0.01
Methanothermococcus okinawensis,155863,cellular organisms;Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanothermococcus,88,0.01,0.04
Methyloceanibacter caenitepidi,1384459,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloceanibacter,695,0.04,0.35
Methylomonas methanica,421,cellular organisms;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas,1132,0.07,0.57
Methylophaga frappieri,754477,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga,58,0.00,0.03
Methylophaga nitratireducenticrescens,754476,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga,3,0.00,0.00
Methylophilales bacterium MBRS-H7,1623450,cellular organisms;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;;,43,0.00,0.02
Methylophilales bacterium MBRSF5,1623448,cellular organisms;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;;,284,0.02,0.14
Methylophilales bacterium MBRSG12,1623449,cellular organisms;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;;,42,0.00,0.02
Microbacterium sp. LKL04,912630,cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium,3,0.00,0.00
Micromonospora krabiensis,307121,cellular organisms;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora,62,0.00,0.03
Micromonospora maris,1003110,cellular organisms;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Micromonospora,82,0.01,0.04
Moorena producens,1155739,cellular organisms;Cyanobacteriota;Cyanophyceae;Coleofasciculales;Coleofasciculaceae;Moorena,430,0.03,0.22
Moritella viscosa,80854,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Moritellaceae;Moritella,1169,0.07,0.59
Mycobacteroides chelonae,1774,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacteroides,3,0.00,0.00
Mycolicibacterium chubuense,1800,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium,8,0.00,0.00
Mycolicibacterium rhodesiae,36814,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium,6,0.00,0.00
Myroides profundi,480520,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides,4,0.00,0.00
Nanoarchaeum equitans,160232,cellular organisms;Nanobdellota;Candidatus Nanoarchaeia;Nanoarchaeales;Nanoarchaeaceae;Nanoarchaeum,29,0.00,0.01
Nanohaloarchaea archaeon SG9,1737403,cellular organisms;Methanobacteriota;Candidatus Nanohaloarchaea;;;,51,0.00,0.03
Nautilia profundicola,244787,cellular organisms;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nautiliaceae;Nautilia,4,0.00,0.00
Neorickettsia helminthoeca,33994,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Neorickettsia,22,0.00,0.01
Nitratifractor salsuginis,269261,cellular organisms;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurovaceae;Nitratifractor,24,0.00,0.01
Nitratiruptor sp. SB155-2,387092,cellular organisms;Campylobacterota;Epsilonproteobacteria;Nautiliales;Nitratiruptoraceae;Nitratiruptor,1,0.00,0.00
Nitrosococcus halophilus,133539,cellular organisms;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus,11266,0.70,5.65
Nitrosococcus oceani,1229,cellular organisms;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Nitrosococcus,883,0.05,0.44
Nitrosopumilus adriaticus,1580092,cellular organisms;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus,46,0.00,0.02
Nitrosopumilus maritimus,338192,cellular organisms;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus,75,0.00,0.04
Nitrosopumilus piranensis,1582439,cellular organisms;Nitrososphaerota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus,62,0.00,0.03
Nocardia seriolae,37332,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia,9,0.00,0.00
Nocardiopsis dassonvillei,2014,cellular organisms;Actinomycetota;Actinomycetes;Streptosporangiales;Nocardiopsidaceae;Nocardiopsis,9,0.00,0.00
Nodularia spumigena,70799,cellular organisms;Cyanobacteriota;Cyanophyceae;Nostocales;Nodulariaceae;Nodularia,273,0.02,0.14
Nonlabens dokdonensis,328515,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens,145,0.01,0.07
Nonlabens marinus,930802,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens,42,0.00,0.02
Nonlabens sp. Hel1_33_55,1336802,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens,102,0.01,0.05
Nonlabens sp. MIC269,1476901,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens,503,0.03,0.25
Novosphingobium pentaromativorans,205844,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium,134,0.01,0.07
Novosphingobium sp. PP1Y,702113,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium,392,0.02,0.20
Oceanithermus profundus,187137,cellular organisms;Deinococcota;Deinococci;Thermales;Thermaceae;Oceanithermus,36,0.00,0.02
Oceanobacillus iheyensis,182710,cellular organisms;Bacillota;Bacilli;Bacillales;Bacillaceae;Oceanobacillus,3,0.00,0.00
Octadecabacter antarcticus,1217908,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter,276,0.02,0.14
Octadecabacter arcticus,53946,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter,477,0.03,0.24
Octadecabacter temperatus,1458307,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter,58,0.00,0.03
Oleispira antarctica,188908,cellular organisms;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oleispira,64,0.00,0.03
Oscillibacter valericigenes,351091,cellular organisms;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter,319,0.02,0.16
Owenweeksia hongkongensis,253245,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Owenweeksiaceae;Owenweeksia,221,0.01,0.11
Paenibacillus crassostreae,1763538,cellular organisms;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus,140,0.01,0.07
Paenibacillus durus,44251,cellular organisms;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus,1,0.00,0.00
Palaeococcus pacificus,971279,cellular organisms;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus,671,0.04,0.34
Paraglaciecola psychrophila,326544,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola,84,0.01,0.04
Paraglaciecola sp. T6c,3042615,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola,14,0.00,0.01
Paraoerskovia marina,545619,cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Paraoerskovia,333,0.02,0.17
Parasynechococcus marenigrum,2881428,cellular organisms;Cyanobacteriota;Cyanophyceae;Synechococcales;Prochlorococcaceae;Parasynechococcus,294,0.02,0.15
Paraurantiacibacter namhicola,645517,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Paraurantiacibacter,72,0.00,0.04
Parvularcula bermudensis,208216,cellular organisms;Pseudomonadota;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula,84,0.01,0.04
Pelagerythrobacter marensis,543877,cellular organisms;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Pelagerythrobacter,45,0.00,0.02
Pelagibacterium halotolerans,531813,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Pelagibacterium,8,0.00,0.00
Persephonella marina,309805,cellular organisms;Aquificota;Aquificia;Aquificales;Hydrogenothermaceae;Persephonella,141,0.01,0.07
Phaeobacter gallaeciensis,60890,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Phaeobacter,603,0.04,0.30
Phaeobacter inhibens,221822,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Phaeobacter,142,0.01,0.07
Photobacterium gaetbulicola,1295392,cellular organisms;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium,17,0.00,0.01
Photobacterium profundum,74109,cellular organisms;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium,32,0.00,0.02
Phycisphaera mikurensis,547188,cellular organisms;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Phycisphaera,1,0.00,0.00
Piscirickettsia salmonis,1238,cellular organisms;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Piscirickettsia,4566,0.28,2.29
Planktomarina temperata,1284658,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Planktomarina,21,0.00,0.01
Planococcus antarcticus,161360,cellular organisms;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus,76,0.00,0.04
Planococcus donghaensis,414778,cellular organisms;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus,421,0.03,0.21
Planococcus kocurii,1374,cellular organisms;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus,137,0.01,0.07
Planococcus maritimus,192421,cellular organisms;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus,149,0.01,0.07
Planococcus plakortidis,1038856,cellular organisms;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus,148,0.01,0.07
Polaribacter sp. Hel1_33_78,1336804,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter,17,0.00,0.01
Polaribacter sp. MED152,313598,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter,11,0.00,0.01
Polaribacter vadi,1774273,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter,75,0.00,0.04
Prochlorococcus marinus,1219,cellular organisms;Cyanobacteriota;Cyanophyceae;Synechococcales;Prochlorococcaceae;Prochlorococcus,452,0.03,0.23
Prochlorococcus sp. MIT 0604,1501268,cellular organisms;Cyanobacteriota;Cyanophyceae;Synechococcales;Prochlorococcaceae;Prochlorococcus,15,0.00,0.01
Prochlorococcus sp. MIT 0801,1501269,cellular organisms;Cyanobacteriota;Cyanophyceae;Synechococcales;Prochlorococcaceae;Prochlorococcus,30,0.00,0.02
Prosthecochloris sp. CIB 2401,1868325,cellular organisms;Chlorobiota;Chlorobiia;Chlorobiales;Chlorobiaceae;Prosthecochloris,1,0.00,0.00
Pseudalgibacter alginicilyticus,1736674,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Pseudalgibacter,518,0.03,0.26
Pseudoalteromonas issachenkonii,152297,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,15,0.00,0.01
Pseudoalteromonas luteoviolacea,43657,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,11,0.00,0.01
Pseudoalteromonas phenolica,161398,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,13,0.00,0.01
Pseudoalteromonas piratica,1348114,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,8,0.00,0.00
Pseudoalteromonas rubra,43658,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,9,0.00,0.00
Pseudoalteromonas sp. SM9913,234831,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,11,0.00,0.01
Pseudoalteromonas translucida,166935,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas,177,0.01,0.09
Pseudodesulfovibrio mercurii,641491,cellular organisms;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio,74,0.00,0.04
Pseudodesulfovibrio piezophilus,879567,cellular organisms;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Pseudodesulfovibrio,917,0.06,0.46
Pseudomonas pohangensis,364197,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,10,0.00,0.01
Pseudomonas sp. MT-1,150396,cellular organisms;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,135,0.01,0.07
Pseudovibrio sp. FO-BEG1,911045,cellular organisms;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pseudovibrio,65,0.00,0.03
Psychrobacter sp. AntiMn-1,1720344,cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter,142,0.01,0.07
Psychrobacter sp. G,571800,cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter,49,0.00,0.02
Psychrobacter sp. P11F6,1699621,cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter,131,0.01,0.07
Psychrobacter sp. P11G3,1699623,cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter,758,0.05,0.38
Psychrobacter sp. PRwf-1,349106,cellular organisms;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter,12,0.00,0.01
Psychroflexus torquis,57029,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Psychroflexus,142,0.01,0.07
Psychromonas ingrahamii,357794,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas,279,0.02,0.14
Psychromonas sp. CNPT3,314282,cellular organisms;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas,15,0.00,0.01
Pusillimonas sp. T7-7,1007105,cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Pusillimonas,142,0.01,0.07
Pyrobaculum aerophilum,13773,cellular organisms;Thermoproteota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum,2,0.00,0.00
Pyrococcus abyssi,29292,cellular organisms;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus,1,0.00,0.00
Pyrococcus furiosus,2261,cellular organisms;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus,11,0.00,0.01
Pyrococcus horikoshii,53953,cellular organisms;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus,7,0.00,0.00
Pyrococcus sp. NA2,342949,cellular organisms;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus,428,0.03,0.21
Pyrococcus sp. ST04,1183377,cellular organisms;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus,23,0.00,0.01
Pyrococcus yayanosii,1008460,cellular organisms;Methanobacteriota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus,4,0.00,0.00
Pyrodictium delaneyi,1273541,cellular organisms;Thermoproteota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;Pyrodictium,93,0.01,0.05
Pyrolobus fumarii,54252,cellular organisms;Thermoproteota;Thermoprotei;Desulfurococcales;Pyrodictiaceae;Pyrolobus,5,0.00,0.00
Renibacterium salmoninarum,1646,cellular organisms;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Renibacterium,6,0.00,0.00
Rhodobacter xanthinilyticus,1850250,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;;Rhodobacter,64,0.00,0.03
Rhodococcus erythropolis,1833,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus,189,0.01,0.09
Rhodococcus sp. 008,1723645,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus,114,0.01,0.06
Rhodococcus sp. B7740,1564114,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus,351,0.02,0.18
Rhodococcus sp. WMMA185,679318,cellular organisms;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus,6,0.00,0.00
Rhodoferax ferrireducens,192843,cellular organisms;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax,448,0.03,0.22
Rhodothermus marinus,29549,cellular organisms;Rhodothermota;Rhodothermia;Rhodothermales;Rhodothermaceae;Rhodothermus,5,0.00,0.00
Rhodovulum sulfidophilum,35806,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodovulum,208,0.01,0.10
Rivularia sp. PCC 7116,373994,cellular organisms;Cyanobacteriota;Cyanophyceae;Nostocales;Rivulariaceae;Rivularia,2,0.00,0.00
Robiginitalea biformata,252307,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Robiginitalea,2,0.00,0.00
Roseicyclus elongatus,159346,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseicyclus,335,0.02,0.17
Roseobacter denitrificans,2434,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter,636,0.04,0.32
Roseobacter litoralis,42443,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter,243,0.02,0.12
Ruegeria pomeroyi,89184,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria,444,0.03,0.22
Ruegeria sp. TM1040,292414,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria,31,0.00,0.02
Saccharophagus degradans,86304,cellular organisms;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Saccharophagus,229,0.01,0.11
Salegentibacter sp. T436,1729720,cellular organisms;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Salegentibacter,5,0.00,0.00
Salinibacter ruber,146919,cellular organisms;Rhodothermota;Rhodothermia;Rhodothermales;Salinibacteraceae;Salinibacter,3,0.00,0.00
Salinispira pacifica,1307761,cellular organisms;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Salinispira,51,0.00,0.03
Salinispora arenicola,168697,cellular organisms;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Salinispora,188,0.01,0.09
Salinispora tropica,168695,cellular organisms;Actinomycetota;Actinomycetes;Micromonosporales;Micromonosporaceae;Salinispora,167,0.01,0.08
Salipiger sp. CCB-MM3,1792508,cellular organisms;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Salipiger,172,0.01,0.09
Salmonella enterica,28901,cellular organisms;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella,13,0.00,0.01
Saprospira grandis,1008,cellular organisms;Bacteroidota;Saprospiria;Saprospirales;Saprospiraceae;Saprospira,152,0.01,0.08
